update,loss,policy_loss,value_loss,entropy,fps,eval_avg_return
1014,-0.12527090311050415,-0.08182761073112488,0.00541530828922987,4.885859966278076,2168.0454142277663,nan
1015,0.02607566863298416,0.04254909232258797,0.032359778881073,4.883319854736328,2168.1711300095576,nan
1016,-0.04485379159450531,0.002346022054553032,0.0016287789912894368,4.882859230041504,2168.3427671499744,nan
1017,-0.10429880023002625,-0.06313079595565796,0.007673207670450211,4.884120941162109,2168.480549415916,nan
1018,-0.14094668626785278,-0.09367820620536804,0.0015772433253005147,4.884572505950928,2168.650588448688,nan
1019,-0.12446638196706772,-0.08868104964494705,0.013071529567241669,4.88568639755249,2168.8184341257315,nan
1020,-0.1411464363336563,-0.09320572018623352,0.000948904431425035,4.888962268829346,2168.969739742429,nan
1021,-0.04369775950908661,0.0035029444843530655,0.0017009400762617588,4.890164375305176,2169.1570665816075,nan
1022,0.04755855351686478,0.046954236924648285,0.04951058328151703,4.890626907348633,2169.339361048458,nan
1023,-0.07839998602867126,-0.0378347709774971,0.008361488580703735,4.892670631408691,2169.4963418988873,nan
1024,-0.03008648008108139,0.006737503223121166,0.012119024991989136,4.894300937652588,2169.6690672237164,nan
1025,-0.007703457027673721,0.03981037810444832,0.0014377983752638102,4.895163536071777,2169.835621149513,nan
1026,-0.12226559221744537,-0.07642407715320587,0.0031121978536248207,4.895371437072754,2169.930756852155,nan
1027,-0.0936041995882988,-0.051474060863256454,0.006825339049100876,4.895547866821289,2170.1136309789463,nan
1028,-0.040112823247909546,-0.017693791538476944,0.02654504030942917,4.896407127380371,2170.2298812185754,nan
1029,-0.1240731030702591,-0.11025908589363098,0.03515937551856041,4.897339820861816,2170.286200774871,nan
1030,-0.04323367029428482,-0.0036535728722810745,0.009419182315468788,4.899928092956543,2170.4134071472977,nan
1031,-0.0934072881937027,-0.05504444241523743,0.010706708766520023,4.906955718994141,2170.5436298402196,nan
1032,-0.07599083334207535,-0.04325506091117859,0.01636754348874092,4.910331726074219,2170.694506803435,nan
1033,0.016127750277519226,0.051515690982341766,0.013722879812121391,4.9110822677612305,2170.9014392296067,nan
1034,-0.13562943041324615,-0.11570615321397781,0.02920498326420784,4.9128265380859375,2171.1019724079933,nan
1035,-0.08198527991771698,-0.03695780783891678,0.004118155688047409,4.914563179016113,2171.184378488323,nan
1036,-0.011530417948961258,0.03541100025177002,0.0021830424666404724,4.912446022033691,2171.3354906603163,nan
1037,-0.14102038741111755,-0.09290516376495361,0.0010106679983437061,4.912589073181152,2171.459255226418,nan
1038,-0.016389526426792145,0.022945988923311234,0.009815341793000698,4.915085792541504,2171.5836796990643,nan
1039,-0.07278996706008911,-0.03069293685257435,0.007080249488353729,4.917728424072266,2171.697221314316,nan
1040,-0.10113448649644852,-0.05712690204381943,0.005161306820809841,4.916889190673828,2171.8451029561656,nan
1041,-0.058234602212905884,-0.019644763320684433,0.01055658794939518,4.914642810821533,2171.954713324249,nan
1042,-0.03890909254550934,0.0011181719601154327,0.009130576625466347,4.9157843589782715,2172.07913079757,nan
1043,-0.03778838366270065,-0.00163346529006958,0.013013791292905807,4.916871070861816,2172.1765859283632,nan
1044,-0.03750791400671005,0.008058113977313042,0.0035874610766768456,4.915349006652832,2172.3122626687796,nan
1045,-0.05994858592748642,-0.023918431252241135,0.013095945119857788,4.912610054016113,2172.4452676060046,nan
1046,-0.1425975263118744,-0.10350854694843292,0.010036928579211235,4.912590980529785,2172.5699434259845,nan
1047,-0.15510454773902893,-0.11973705887794495,0.013775468803942204,4.914295673370361,2172.744342070598,nan
